Date_Reported,Cumulative_Cases
30/05/2021,27894800
06/06/2021,28809339
13/06/2021,29439989
20/06/2021,29881965
27/06/2021,30233183
04/07/2021,30545433
11/07/2021,30837222
18/07/2021,31106065
25/07/2021,31371901
01/08/2021,31655824
08/08/2021,31934455
15/08/2021,32192576
22/08/2021,32424234
29/08/2021,32695030
05/09/2021,32988673
12/09/2021,33236921
19/09/2021,33448163
26/09/2021,33652745
03/10/2021,33813903
10/10/2021,33953475
17/10/2021,34067719
24/10/2021,34175468
31/10/2021,34273300
07/11/2021,34355536
14/11/2021,34437307
21/11/2021,34510413
28/11/2021,34572523
05/12/2021,34633255
12/12/2021,34690510
19/12/2021,34740275
26/12/2021,34786802
02/01/2022,34889132
09/01/2022,35528004
16/01/2022,37122164
23/01/2022,39237264
30/01/2022,41092522
06/02/2022,42188138
13/02/2022,42631421
20/02/2022,42822473
27/02/2022,42916117
06/03/2022,42962953
13/03/2022,42990991
20/03/2022,43007841
27/03/2022,43019453
03/04/2022,43028131
10/04/2022,43035271
17/04/2022,43042097
24/04/2022,43057545
01/05/2022,43079188
08/05/2022,43102194
15/05/2022,43121599
22/05/2022,43136371
29/05/2022,43153043
05/06/2022,43176817
12/06/2022,43222017
19/06/2022,43296692
26/06/2022,43389973
03/07/2022,43502429
10/07/2022,43622651
17/07/2022,43750599
24/07/2022,43888755
31/07/2022,44019811
07/08/2022,44145732
14/08/2022,44253464
21/08/2022,44339429
28/08/2022,44408132
04/09/2022,44456535
11/09/2022,44495359
18/09/2022,44534188
25/09/2022,44568114
02/10/2022,44594487
09/10/2022,44612013
16/10/2022,44628828
23/10/2022,44642742
30/10/2022,44652266
06/11/2022,44660579
13/11/2022,44666377
20/11/2022,44669015
27/11/2022,44671562
04/12/2022,44673392
11/12/2022,44674822
18/12/2022,44675952
25/12/2022,44677106
01/01/2023,44678649
08/01/2023,44679924
15/01/2023,44681040
22/01/2023,44681921
29/01/2023,44682639
05/02/2023,44683363
12/02/2023,44684118
19/02/2023,44684917
26/02/2023,44686017
05/03/2023,44687820
12/03/2023,44690492
19/03/2023,44695420
26/03/2023,44704147
02/04/2023,44722605
09/04/2023,44756616
16/04/2023,44818115
23/04/2023,44891989
30/04/2023,44945389
07/05/2023,44969630
14/05/2023,44980674
21/05/2023,44986461
28/05/2023,44989744
04/06/2023,44991582
11/06/2023,44992788
18/06/2023,44993480
25/06/2023,44993952
02/07/2023,44994281
09/07/2023,44994575
16/07/2023,44994878
23/07/2023,44995264
30/07/2023,44995588
06/08/2023,44995980
13/08/2023,44996274
20/08/2023,44996599
27/08/2023,44996963
03/09/2023,44997326
10/09/2023,44997710
17/09/2023,44998162
24/09/2023,44998525
01/10/2023,44998838
08/10/2023,44999328
15/10/2023,44999588
22/10/2023,45001052
29/10/2023,45001245
05/11/2023,45001384
12/11/2023,45001456
19/11/2023,45001575
26/11/2023,45001764
03/12/2023,45002179
10/12/2023,45003055
17/12/2023,45004816
24/12/2023,45008620
31/12/2023,45013172
07/01/2024,45018134
14/01/2024,45021758
21/01/2024,45023751
28/01/2024,45025076
04/02/2024,45026139
11/02/2024,45027151
18/02/2024,45028053
25/02/2024,45029035
03/03/2024,45030212
10/03/2024,45031414
17/03/2024,45032655
24/03/2024,45033644
31/03/2024,45034360
07/04/2024,45035055
14/04/2024,45035573
21/04/2024,45036197
28/04/2024,45036953
05/05/2024,45037776
12/05/2024,45038518
19/05/2024,45039140
26/05/2024,45039510
02/06/2024,45039872
09/06/2024,45040036
16/06/2024,45040074
23/06/2024,45040284
30/06/2024,45040618
07/07/2024,45040752
14/07/2024,45040752
21/07/2024,45041192
28/07/2024,45041435
04/08/2024,45041748
11/08/2024,45042054
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,10
15/03/2020,117
22/03/2020,514
29/03/2020,1285
05/04/2020,2273
12/04/2020,4241
19/04/2020,6575
26/04/2020,8882
03/05/2020,11192
10/05/2020,14032
17/05/2020,17514
24/05/2020,22271
31/05/2020,26473
07/06/2020,31186
14/06/2020,38277
21/06/2020,45891
28/06/2020,54010
05/07/2020,63749
12/07/2020,75699
19/07/2020,86521
26/07/2020,98778
02/08/2020,111455
09/08/2020,125396
16/08/2020,139549
23/08/2020,153535
30/08/2020,172053
06/09/2020,194109
13/09/2020,218382
20/09/2020,244676
27/09/2020,275213
04/10/2020,303498
11/10/2020,333449
18/10/2020,361867
25/10/2020,389712
01/11/2020,412784
08/11/2020,437716
15/11/2020,467113
22/11/2020,497668
29/11/2020,534266
06/12/2020,575796
13/12/2020,617820
20/12/2020,664930
27/12/2020,713365
03/01/2021,765350
10/01/2021,828026
17/01/2021,907929
24/01/2021,989262
31/01/2021,1078314
07/02/2021,1157837
14/02/2021,1217468
21/02/2021,1278653
28/02/2021,1334634
07/03/2021,1379662
14/03/2021,1419455
21/03/2021,1460184
28/03/2021,1496085
04/04/2021,1534255
11/04/2021,1566995
18/04/2021,1604348
25/04/2021,1641194
02/05/2021,1677274
09/05/2021,1713684
16/05/2021,1739750
23/05/2021,1775220
30/05/2021,1816041
06/06/2021,1856038
13/06/2021,1911358
20/06/2021,1989909
27/06/2021,2115304
04/07/2021,2284084
11/07/2021,2527203
18/07/2021,2877476
25/07/2021,3166505
01/08/2021,3440396
08/08/2021,3666031
15/08/2021,3854354
22/08/2021,3979456
29/08/2021,4073831
05/09/2021,4129020
12/09/2021,4167511
19/09/2021,4190763
26/09/2021,4208013
03/10/2021,4219284
10/10/2021,4227932
17/10/2021,4234758
24/10/2021,4240019
31/10/2021,4244358
07/11/2021,4248165
14/11/2021,4250855
21/11/2021,4253412
28/11/2021,4255936
05/12/2021,4257685
12/12/2021,4259143
19/12/2021,4260544
26/12/2021,4261759
02/01/2022,4263168
09/01/2022,4266195
16/01/2022,4271649
23/01/2022,4286378
30/01/2022,4343185
06/02/2022,4516480
13/02/2022,4807778
20/02/2022,5197505
27/02/2022,5539394
06/03/2022,5748725
13/03/2022,5890495
20/03/2022,5962483
27/03/2022,5998953
03/04/2022,6019981
10/04/2022,6032707
17/04/2022,6039873
24/04/2022,6044150
01/05/2022,6047040
08/05/2022,6048431
15/05/2022,6050776
22/05/2022,6052590
29/05/2022,6054415
05/06/2022,6056800
12/06/2022,6060488
19/06/2022,6068075
26/06/2022,6080451
03/07/2022,6093917
10/07/2022,6111305
17/07/2022,6134953
24/07/2022,6168342
31/07/2022,6207098
07/08/2022,6244978
14/08/2022,6282774
21/08/2022,6315557
28/08/2022,6346304
04/09/2022,6372542
11/09/2022,6392492
18/09/2022,6408806
25/09/2022,6422529
02/10/2022,6434585
09/10/2022,6444948
16/10/2022,6456868
23/10/2022,6470961
30/10/2022,6490622
06/11/2022,6521292
13/11/2022,6561504
20/11/2022,6608367
27/11/2022,6650244
04/12/2022,6680203
11/12/2022,6698790
18/12/2022,6709597
25/12/2022,6716124
01/01/2023,6720181
08/01/2023,6723546
15/01/2023,6726086
22/01/2023,6728065
29/01/2023,6729573
05/02/2023,6731135
12/02/2023,6732799
19/02/2023,6734215
26/02/2023,6735628
05/03/2023,6737159
12/03/2023,6739067
19/03/2023,6741354
26/03/2023,6744033
02/04/2023,6747363
09/04/2023,6751168
16/04/2023,6757445
23/04/2023,6763940
30/04/2023,6774721
07/05/2023,6787354
14/05/2023,6797336
21/05/2023,6802090
28/05/2023,6806288
04/06/2023,6808537
11/06/2023,6810119
18/06/2023,6811128
25/06/2023,6811780
02/07/2023,6812087
09/07/2023,6812389
16/07/2023,6812670
23/07/2023,6812818
30/07/2023,6812966
06/08/2023,6813095
13/08/2023,6813167
20/08/2023,6813233
27/08/2023,6813301
03/09/2023,6813367
10/09/2023,6813378
17/09/2023,6813429
24/09/2023,6813429
01/10/2023,6813429
08/10/2023,6813429
15/10/2023,6813429
22/10/2023,6813429
29/10/2023,6813429
05/11/2023,6813429
12/11/2023,6813429
19/11/2023,6813429
26/11/2023,6813429
03/12/2023,6813429
10/12/2023,6815156
17/12/2023,6817154
24/12/2023,6819830
31/12/2023,6821770
07/01/2024,6823766
14/01/2024,6825538
21/01/2024,6826750
28/01/2024,6827669
04/02/2024,6828268
11/02/2024,6828326
18/02/2024,6828326
25/02/2024,6828367
03/03/2024,6828808
10/03/2024,6828856
17/03/2024,6828884
24/03/2024,6828919
31/03/2024,6828942
07/04/2024,6828957
14/04/2024,6828963
21/04/2024,6828969
28/04/2024,6828969
05/05/2024,6828993
12/05/2024,6829010
19/05/2024,6829029
26/05/2024,6829029
02/06/2024,6829057
09/06/2024,6829120
16/06/2024,6829120
23/06/2024,6829120
30/06/2024,6829219
07/07/2024,6829260
14/07/2024,6829305
21/07/2024,6829353
28/07/2024,6829353
04/08/2024,6829399
11/08/2024,6829491
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,0
05/04/2020,0
12/04/2020,0
19/04/2020,0
26/04/2020,0
03/05/2020,0
10/05/2020,0
17/05/2020,0
24/05/2020,29
31/05/2020,29
07/06/2020,29
14/06/2020,29
21/06/2020,29
28/06/2020,29
05/07/2020,29
12/07/2020,29
19/07/2020,29
26/07/2020,29
02/08/2020,29
09/08/2020,29
16/08/2020,29
23/08/2020,29
30/08/2020,29
06/09/2020,29
13/09/2020,29
20/09/2020,29
27/09/2020,29
04/10/2020,29
11/10/2020,29
18/10/2020,29
25/10/2020,29
01/11/2020,29
08/11/2020,29
15/11/2020,29
22/11/2020,29
29/11/2020,29
06/12/2020,29
13/12/2020,29
20/12/2020,29
27/12/2020,29
03/01/2021,29
10/01/2021,29
17/01/2021,29
24/01/2021,29
31/01/2021,29
07/02/2021,29
14/02/2021,29
21/02/2021,29
28/02/2021,29
07/03/2021,29
14/03/2021,29
21/03/2021,29
28/03/2021,29
04/04/2021,29
11/04/2021,29
18/04/2021,29
25/04/2021,29
02/05/2021,29
09/05/2021,29
16/05/2021,29
23/05/2021,29
30/05/2021,29
06/06/2021,29
13/06/2021,29
20/06/2021,29
27/06/2021,29
04/07/2021,29
11/07/2021,29
18/07/2021,29
25/07/2021,29
01/08/2021,29
08/08/2021,29
15/08/2021,29
22/08/2021,29
29/08/2021,29
05/09/2021,29
12/09/2021,29
19/09/2021,29
26/09/2021,29
03/10/2021,29
10/10/2021,29
17/10/2021,29
24/10/2021,29
31/10/2021,29
07/11/2021,29
14/11/2021,29
21/11/2021,29
28/11/2021,29
05/12/2021,29
12/12/2021,29
19/12/2021,29
26/12/2021,29
02/01/2022,29
09/01/2022,29
16/01/2022,29
23/01/2022,29
30/01/2022,29
06/02/2022,29
13/02/2022,29
20/02/2022,29
27/02/2022,29
06/03/2022,29
13/03/2022,29
20/03/2022,29
27/03/2022,29
03/04/2022,29
10/04/2022,29
17/04/2022,29
24/04/2022,29
01/05/2022,29
08/05/2022,29
15/05/2022,29
22/05/2022,29
29/05/2022,29
05/06/2022,29
12/06/2022,29
19/06/2022,29
26/06/2022,29
03/07/2022,29
10/07/2022,29
17/07/2022,29
24/07/2022,29
31/07/2022,29
07/08/2022,29
14/08/2022,29
21/08/2022,29
28/08/2022,29
04/09/2022,29
11/09/2022,29
18/09/2022,29
25/09/2022,29
02/10/2022,29
09/10/2022,29
16/10/2022,29
23/10/2022,29
30/10/2022,29
06/11/2022,29
13/11/2022,29
20/11/2022,29
27/11/2022,29
04/12/2022,29
11/12/2022,29
18/12/2022,29
25/12/2022,29
01/01/2023,29
08/01/2023,29
15/01/2023,29
22/01/2023,29
29/01/2023,29
05/02/2023,29
12/02/2023,29
19/02/2023,29
26/02/2023,29
05/03/2023,29
12/03/2023,29
19/03/2023,29
26/03/2023,29
02/04/2023,29
09/04/2023,29
16/04/2023,29
23/04/2023,29
30/04/2023,29
07/05/2023,29
14/05/2023,29
21/05/2023,29
28/05/2023,29
04/06/2023,29
11/06/2023,29
18/06/2023,29
25/06/2023,29
02/07/2023,29
09/07/2023,29
16/07/2023,29
23/07/2023,29
30/07/2023,29
06/08/2023,29
13/08/2023,29
20/08/2023,29
27/08/2023,29
03/09/2023,29
10/09/2023,29
17/09/2023,29
24/09/2023,29
01/10/2023,29
08/10/2023,29
15/10/2023,29
22/10/2023,29
29/10/2023,29
05/11/2023,29
12/11/2023,29
19/11/2023,29
26/11/2023,29
03/12/2023,29
10/12/2023,29
17/12/2023,29
24/12/2023,29
31/12/2023,29
07/01/2024,29
14/01/2024,29
21/01/2024,29
28/01/2024,29
04/02/2024,29
11/02/2024,29
18/02/2024,29
25/02/2024,29
03/03/2024,29
10/03/2024,29
17/03/2024,29
24/03/2024,29
31/03/2024,29
07/04/2024,29
14/04/2024,29
21/04/2024,29
28/04/2024,29
05/05/2024,29
12/05/2024,29
19/05/2024,29
26/05/2024,29
02/06/2024,29
09/06/2024,29
16/06/2024,29
23/06/2024,29
30/06/2024,29
07/07/2024,29
14/07/2024,29
21/07/2024,29
28/07/2024,29
04/08/2024,29
11/08/2024,29
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,0
05/04/2020,0
12/04/2020,0
19/04/2020,0
26/04/2020,0
03/05/2020,0
10/05/2020,0
17/05/2020,0
24/05/2020,0
31/05/2020,0
07/06/2020,0
14/06/2020,0
21/06/2020,0
28/06/2020,0
05/07/2020,0
12/07/2020,0
19/07/2020,0
26/07/2020,0
02/08/2020,0
09/08/2020,0
16/08/2020,0
23/08/2020,0
30/08/2020,0
06/09/2020,0
13/09/2020,0
20/09/2020,0
27/09/2020,0
04/10/2020,0
11/10/2020,0
18/10/2020,0
25/10/2020,0
01/11/2020,0
08/11/2020,0
15/11/2020,0
22/11/2020,0
29/11/2020,0
06/12/2020,0
13/12/2020,3
20/12/2020,3
27/12/2020,4
03/01/2021,4
10/01/2021,4
17/01/2021,4
24/01/2021,4
31/01/2021,4
07/02/2021,4
14/02/2021,4
21/02/2021,4
28/02/2021,4
07/03/2021,4
14/03/2021,4
21/03/2021,4
28/03/2021,4
04/04/2021,4
11/04/2021,4
18/04/2021,4
25/04/2021,4
02/05/2021,4
09/05/2021,4
16/05/2021,4
23/05/2021,4
30/05/2021,4
06/06/2021,4
13/06/2021,4
20/06/2021,4
27/06/2021,4
04/07/2021,4
11/07/2021,4
18/07/2021,4
25/07/2021,4
01/08/2021,4
08/08/2021,4
15/08/2021,4
22/08/2021,4
29/08/2021,4
05/09/2021,4
12/09/2021,4
19/09/2021,4
26/09/2021,4
03/10/2021,4
10/10/2021,4
17/10/2021,4
24/10/2021,4
31/10/2021,4
07/11/2021,4
14/11/2021,4
21/11/2021,4
28/11/2021,4
05/12/2021,4
12/12/2021,4
19/12/2021,4
26/12/2021,4
02/01/2022,4
09/01/2022,4
16/01/2022,4
23/01/2022,4
30/01/2022,4
06/02/2022,4
13/02/2022,4
20/02/2022,4
27/02/2022,4
06/03/2022,4
13/03/2022,4
20/03/2022,4
27/03/2022,4
03/04/2022,4
10/04/2022,4
17/04/2022,4
24/04/2022,4
01/05/2022,4
08/05/2022,4
15/05/2022,4
22/05/2022,4
29/05/2022,4
05/06/2022,4
12/06/2022,4
19/06/2022,4
26/06/2022,4
03/07/2022,4
10/07/2022,4
17/07/2022,4
24/07/2022,4
31/07/2022,4
07/08/2022,4
14/08/2022,4
21/08/2022,4
28/08/2022,4
04/09/2022,4
11/09/2022,4
18/09/2022,4
25/09/2022,4
02/10/2022,4
09/10/2022,4
16/10/2022,4
23/10/2022,4
30/10/2022,4
06/11/2022,4
13/11/2022,4
20/11/2022,4
27/11/2022,4
04/12/2022,4
11/12/2022,4
18/12/2022,4
25/12/2022,4
01/01/2023,4
08/01/2023,4
15/01/2023,4
22/01/2023,4
29/01/2023,4
05/02/2023,4
12/02/2023,4
19/02/2023,4
26/02/2023,4
05/03/2023,4
12/03/2023,4
19/03/2023,4
26/03/2023,4
02/04/2023,4
09/04/2023,4
16/04/2023,4
23/04/2023,4
30/04/2023,4
07/05/2023,4
14/05/2023,4
21/05/2023,4
28/05/2023,4
04/06/2023,4
11/06/2023,4
18/06/2023,4
25/06/2023,4
02/07/2023,4
09/07/2023,4
16/07/2023,4
23/07/2023,4
30/07/2023,4
06/08/2023,4
13/08/2023,4
20/08/2023,4
27/08/2023,4
03/09/2023,4
10/09/2023,4
17/09/2023,4
24/09/2023,4
01/10/2023,4
08/10/2023,4
15/10/2023,4
22/10/2023,4
29/10/2023,4
05/11/2023,4
12/11/2023,4
19/11/2023,4
26/11/2023,4
03/12/2023,4
10/12/2023,4
17/12/2023,4
24/12/2023,4
31/12/2023,4
07/01/2024,4
14/01/2024,4
21/01/2024,4
28/01/2024,4
04/02/2024,4
11/02/2024,4
18/02/2024,4
25/02/2024,4
03/03/2024,4
10/03/2024,4
17/03/2024,4
24/03/2024,4
31/03/2024,4
07/04/2024,4
14/04/2024,4
21/04/2024,4
28/04/2024,4
05/05/2024,4
12/05/2024,4
19/05/2024,4
26/05/2024,4
02/06/2024,4
09/06/2024,4
16/06/2024,4
23/06/2024,4
30/06/2024,4
07/07/2024,4
14/07/2024,4
21/07/2024,4
28/07/2024,4
04/08/2024,4
11/08/2024,4
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,74
16/02/2020,359
23/02/2020,695
01/03/2020,700
08/03/2020,700
15/03/2020,712
22/03/2020,712
29/03/2020,712
05/04/2020,712
12/04/2020,712
19/04/2020,712
26/04/2020,712
03/05/2020,712
10/05/2020,712
17/05/2020,712
24/05/2020,712
31/05/2020,712
07/06/2020,712
14/06/2020,712
21/06/2020,712
28/06/2020,712
05/07/2020,712
12/07/2020,712
19/07/2020,712
26/07/2020,712
02/08/2020,712
09/08/2020,712
16/08/2020,712
23/08/2020,712
30/08/2020,712
06/09/2020,712
13/09/2020,712
20/09/2020,712
27/09/2020,712
04/10/2020,712
11/10/2020,712
18/10/2020,712
25/10/2020,712
01/11/2020,712
08/11/2020,712
15/11/2020,712
22/11/2020,712
29/11/2020,712
06/12/2020,712
13/12/2020,712
20/12/2020,712
27/12/2020,712
03/01/2021,712
10/01/2021,712
17/01/2021,712
24/01/2021,712
31/01/2021,712
07/02/2021,712
14/02/2021,712
21/02/2021,712
28/02/2021,712
07/03/2021,712
14/03/2021,712
21/03/2021,712
28/03/2021,712
04/04/2021,712
11/04/2021,712
18/04/2021,712
25/04/2021,712
02/05/2021,712
09/05/2021,712
16/05/2021,712
23/05/2021,712
30/05/2021,712
06/06/2021,712
13/06/2021,712
20/06/2021,712
27/06/2021,712
04/07/2021,712
11/07/2021,712
18/07/2021,712
25/07/2021,712
01/08/2021,712
08/08/2021,712
15/08/2021,712
22/08/2021,712
29/08/2021,712
05/09/2021,712
12/09/2021,712
19/09/2021,712
26/09/2021,712
03/10/2021,712
10/10/2021,712
17/10/2021,712
24/10/2021,712
31/10/2021,712
07/11/2021,712
14/11/2021,712
21/11/2021,712
28/11/2021,712
05/12/2021,712
12/12/2021,712
19/12/2021,712
26/12/2021,712
02/01/2022,712
09/01/2022,712
16/01/2022,712
23/01/2022,712
30/01/2022,712
06/02/2022,712
13/02/2022,712
20/02/2022,712
27/02/2022,712
06/03/2022,712
13/03/2022,712
20/03/2022,712
27/03/2022,712
03/04/2022,712
10/04/2022,712
17/04/2022,712
24/04/2022,712
01/05/2022,712
08/05/2022,712
15/05/2022,712
22/05/2022,712
29/05/2022,712
05/06/2022,712
12/06/2022,712
19/06/2022,712
26/06/2022,712
03/07/2022,712
10/07/2022,712
17/07/2022,712
24/07/2022,712
31/07/2022,712
07/08/2022,712
14/08/2022,712
21/08/2022,712
28/08/2022,712
04/09/2022,712
11/09/2022,712
18/09/2022,712
25/09/2022,712
02/10/2022,712
09/10/2022,712
16/10/2022,712
23/10/2022,712
30/10/2022,712
06/11/2022,712
13/11/2022,712
20/11/2022,712
27/11/2022,712
04/12/2022,712
11/12/2022,712
18/12/2022,712
25/12/2022,712
01/01/2023,712
08/01/2023,712
15/01/2023,712
22/01/2023,712
29/01/2023,712
05/02/2023,712
12/02/2023,712
19/02/2023,712
26/02/2023,712
05/03/2023,712
12/03/2023,712
19/03/2023,712
26/03/2023,712
02/04/2023,712
09/04/2023,712
16/04/2023,712
23/04/2023,712
30/04/2023,712
07/05/2023,712
14/05/2023,712
21/05/2023,712
28/05/2023,712
04/06/2023,712
11/06/2023,712
18/06/2023,712
25/06/2023,712
02/07/2023,712
09/07/2023,712
16/07/2023,712
23/07/2023,712
30/07/2023,712
06/08/2023,712
13/08/2023,712
20/08/2023,712
27/08/2023,712
03/09/2023,712
10/09/2023,712
17/09/2023,712
24/09/2023,712
01/10/2023,712
08/10/2023,712
15/10/2023,712
22/10/2023,712
29/10/2023,712
05/11/2023,712
12/11/2023,712
19/11/2023,712
26/11/2023,712
03/12/2023,712
10/12/2023,712
17/12/2023,712
24/12/2023,712
31/12/2023,712
07/01/2024,712
14/01/2024,712
21/01/2024,712
28/01/2024,712
04/02/2024,712
11/02/2024,712
18/02/2024,712
25/02/2024,712
03/03/2024,712
10/03/2024,712
17/03/2024,712
24/03/2024,712
31/03/2024,712
07/04/2024,712
14/04/2024,712
21/04/2024,712
28/04/2024,712
05/05/2024,712
12/05/2024,712
19/05/2024,712
26/05/2024,712
02/06/2024,712
09/06/2024,712
16/06/2024,712
23/06/2024,712
30/06/2024,712
07/07/2024,712
14/07/2024,712
21/07/2024,712
28/07/2024,712
04/08/2024,712
11/08/2024,712
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,0
05/04/2020,0
12/04/2020,0
19/04/2020,0
26/04/2020,0
03/05/2020,0
10/05/2020,0
17/05/2020,0
24/05/2020,0
31/05/2020,0
07/06/2020,0
14/06/2020,0
21/06/2020,0
28/06/2020,0
05/07/2020,0
12/07/2020,0
19/07/2020,0
26/07/2020,0
02/08/2020,0
09/08/2020,0
16/08/2020,0
23/08/2020,0
30/08/2020,0
06/09/2020,0
13/09/2020,0
20/09/2020,0
27/09/2020,0
04/10/2020,0
11/10/2020,0
18/10/2020,0
25/10/2020,0
01/11/2020,0
08/11/2020,0
15/11/2020,0
22/11/2020,0
29/11/2020,0
06/12/2020,0
13/12/2020,0
20/12/2020,0
27/12/2020,0
03/01/2021,0
10/01/2021,0
17/01/2021,0
24/01/2021,0
31/01/2021,0
07/02/2021,0
14/02/2021,0
21/02/2021,0
28/02/2021,0
07/03/2021,0
14/03/2021,0
21/03/2021,0
28/03/2021,0
04/04/2021,0
11/04/2021,0
